347,94.9921875
348,60.0230407715
349,60.0086975098
350,60.005645752
351,60.0049133301
352,60.0038146973
353,60.001739502
354,60.0020141602
355,60.0029907227
356,95.129119873
357,94.9917602539
358,95.0014038086
359,95.0015563965
360,95.0029907227
361,60.0231933594
362,60.0097961426
363,60.0057983398
364,60.0050048828
365,60.0034179688
366,59.9991455078
367,60.0026245117
368,60.0061645508
369,95.1207580566
370,94.9938354492
371,94.9984436035
372,95.0055236816
373,95.0021057129
374,60.0228881836
375,60.0090637207
376,60.007232666
377,60.0035095215
378,59.9992370605
379,60.001739502
380,60.0032348633
381,60.0050964355
382,95.1237792969
383,94.9936828613
384,94.995880127
385,94.9963378906
386,95.005065918
387,60.0249938965
388,60.0080871582
389,60.0074157715
390,60.0020446777
391,60.001953125
392,60.000579834
393,60.0043334961
394,60.0029602051
395,95.1254577637
396,94.985168457
397,95.0030517578
398,94.9946899414
399,95.0018615723
400,60.0223083496
401,60.0111999512
402,60.0052490234
403,60.0055236816
404,60.0040893555
405,59.9983520508
406,60.0003967285
407,60.0027160645
408,95.1364135742
409,94.9910888672
410,95.0039367676
411,95.0051879883
412,95.0009155273
413,60.024810791
414,60.0083618164
415,60.0042419434
416,60.0012207031
417,60.0035400391
418,60.0021362305
419,60.0028076172
420,60.0049743652
421,95.1230773926
422,94.9902648926
423,95.0067443848
424,95.0059814453
425,95.0015869141
426,60.0231323242
427,60.0092163086
428,60.0049133301
429,60.0026550293
430,60.0010375977
431,60.0014648438
432,59.9992980957
433,59.9978942871
434,95.1256408691
435,94.9957275391
436,95.0002441406
437,95.0029907227
438,94.9902038574
439,60.0250244141
440,60.0090942383
441,60.007598877
442,60.0028991699
443,60.0036010742
444,60.0038146973
445,60.000793457
446,59.9990234375
447,95.1224975586
448,94.9960021973
449,94.9938049316
450,94.9984130859
451,94.9991455078
452,60.0242614746
453,60.008392334
454,60.0048522949
455,60.0044250488
456,60.0033569336
457,60.0007019043
458,60.0003967285
459,60.0023498535
460,95.1209716797
461,94.9941101074
462,95.0037536621
463,94.993560791
464,94.9906616211
465,60.0231628418
466,60.0113525391
467,60.0079650879
468,60.0043029785
469,60.0026245117
470,60.0021057129
471,60.003326416
472,60.0024719238
473,95.1281433105
474,94.9908752441
475,95.0050354004
476,94.9900512695
477,95.0004272461
478,60.0221252441
479,60.0088806152
480,60.0059814453
481,60.0057067871
482,60.003692627
483,60.0044250488
484,60.0021057129
485,59.9987792969
486,95.1175537109
487,95.0034179688
488,95.0018615723
489,95.0094909668
490,95.0010375977
491,60.0221557617
492,60.0093078613
493,60.0075073242
494,60.0034179688
495,60.0016479492
496,60.0042724609
497,60.0000305176
498,60.0036010742
499,95.1245117188
500,94.9821777344
501,94.9962463379
502,95.0051574707
503,95.0047607422
504,60.0233154297
505,60.0076293945
506,60.0054321289
507,60.0018920898
508,60.0046081543
509,60.0004882813
510,59.9983520508
511,59.9991760254
512,95.1220397949
513,94.9948120117
514,94.9969787598
515,95.0034179688
516,95.0115966797
517,60.0223083496
518,60.0077819824
519,60.0037841797
520,60.001739502
521,60.0023193359
522,60.0035095215
523,59.9982910156
524,60.001373291
525,95.1329040527
526,94.9974975586
527,94.9965820313
528,94.9961853027
529,94.9896850586
530,60.0248718262
531,60.0085144043
532,60.0036621094
533,60.0030517578
534,60.0016479492
535,60.0029602051
536,59.9989318848
537,60.0016174316
538,95.1341247559
539,94.9836120605
540,95.0073547363
541,95.0005187988
542,95.0000915527
543,60.0220031738
544,60.0099487305
545,60.0057678223
546,60.0057067871
547,60.0026550293
548,60.0007019043
549,60.0058288574
550,60.0035705566
551,95.1207580566
552,94.9920959473
553,94.9901733398
554,95.000579834
555,95.0070800781
556,60.0233459473
557,60.007598877
558,60.005645752
559,60.0028076172
560,60.0014953613
561,60.0004577637
562,60.0030212402
563,60.0056152344
564,95.1294555664
565,94.9990234375
566,95.0045166016
567,95.0011291504
568,95.0000610352
569,60.0223999023
570,60.0088500977
571,60.0071105957
572,60.0032348633
573,60.000213623
574,59.9974975586
575,60.002166748
576,59.9995422363
577,95.1190795898
578,94.9954528809
579,94.9948120117
580,95.002166748
581,95.0073547363
582,60.0213012695
583,60.0081787109
584,60.0060119629
585,60.0009765625
586,60.0016174316
587,60.0018920898
588,60.0050048828
589,60.0029907227
590,95.1275024414
591,95.0020751953
592,95.0004882813
593,95.0028991699
594,95.006439209
595,60.0246276855
596,60.008392334
597,60.0053405762
598,60.0028076172
599,60.0016479492
600,60.000213623
601,60.0046691895
602,60.000213623
603,19.9341125488
604,19.9877319336
605,20.0007324219
606,20.0021057129
607,20.0018310547
608,20.0011901855
609,20.0024108887
610,20.0013427734
611,20.0018005371
612,20.0006713867
613,20.0015258789
614,20.0000915527
615,20.0003967285
616,20.0017089844
617,20.0014953613
618,20.0003967285
619,20.000793457
620,19.9999389648
621,20.0002746582
622,20.0006713867
623,19.9994506836
624,19.9995727539
625,20.0006103516
626,20.0005493164
627,20.0005493164
628,19.9999084473
629,19.9992980957
630,19.9992370605
631,19.9997253418
632,19.9995422363
633,19.9995117188
634,19.9995727539
635,19.999786377
636,20.0007324219
637,20.0003356934
638,20.0001220703
639,19.9989929199
640,20.0000915527
641,19.9994506836
642,20.0000915527
643,19.9999389648
644,19.9997253418
645,20.0003356934
646,20.0007324219
647,20.0009155273
648,19.9996032715
649,20.0000305176
650,19.9996948242
651,20.0000610352
652,19.9998474121
653,19.9997253418
654,20.0001220703
655,19.9996643066
656,19.9997253418
657,19.9999694824
658,20.0000610352
659,19.9995727539
660,19.9998168945
661,19.9999694824
662,20.0000610352
